JL	Control_1	Control_2	Control_3
ENST00000611619	11	12	0	5
ENST00000611448	0	0	0	0
ENST00000615583	0	0	0	0
ENST00000617515	0	0	0	0
ENST00000618210	0	0	0	0
ENST00000621076	1	0	0	1
ENST00000619044	0	0	0	0
ENST00000630055	0	0	0	0
ENST00000619792	0	0	0	0
ENST00000612565	20	115	68	7
ENST00000612848	6.354	19.031	1214.983	4.951
ENST00000613328	0	0	0	0
ENST00000627846	0	0	0	0
ENST00000629522	21.261	50.006	40.756	29.701
ENST00000631196	0	0	0	0
ENST00000626118	1713.942	3894.917	2707.873	2479.931
ENST00000629975	0	0	0	0
ENST00000628583	0	4.739	1.515	7.671
ENST00000629701	0	0	0	1.653
ENST00000629491	0	0	0	0
ENST00000629994	0	4.157	0	0
ENST00000630604	31.866	60.556	7.464	30.886
ENST00000630090	8.967	22.188	41.209	8.161
ENST00000427575	565	898.229	658.601	829.169
ENST00000617253	0	0	0	0
ENST00000630633	353.035	492.503	308.371	301.84
ENST00000627396	9.096	40.586	33.529	29.428
ENST00000626704	0	5.165	4.12	0
ENST00000616049	0	0	0	0
ENST00000616157	0	0	0	0
ENST00000617983	0	0	0	0
ENST00000610801	53	99	87	61
ENST00000617299	2.901	0	7.321	14.52
ENST00000620917	0	2	0	0
ENST00000618874	0	0	0	0
ENST00000621049	0	2999.033	1047.94	1819.772
ENST00000613680	1159.648	887.412	815.002	277.417
ENST00000612628	2373.404	5619.493	3919.064	4240.019
ENST00000631203	0	0	0	0
ENST00000611771	28.716	72.889	75.575	36.33
ENST00000610645	0	0	0	0
ENST00000612315	0	0	0	0
ENST00000548618	0	0	0	0
ENST00000640966	0	0	0	0
ENST00000639262	0	0	0	0
ENST00000639355	0	0	0	0
ENST00000639694	0	0	0	0
ENST00000639420	2.892	0	0	3.261
ENST00000639471	0	0	0	0
ENST00000640013	0	0	0	0
ENST00000638734	0	0	0	0
ENST00000638907	0	0	51.277	134.771
ENST00000639652	9.29	1.651	0	1.747
ENST00000640402	0	0	0	0
ENST00000638293	197.238	64.349	751.873	291.65
ENST00000639281	0	0	0	0
ENST00000639736	0	0	0	0
ENST00000640738	0	0	0	0
ENST00000640802	0	0	0	0
ENST00000635558	2	0	0	3
ENST00000621843	8251.106	4774.246	4767.323	5915.936
ENST00000616962	0	0	0	0
ENST00000613156	0	0	0	0
ENST00000618142	0	0	0	0
ENST00000618686	0	0	0	1
ENST00000619130	0	0	0	0
ENST00000550775	0	0	0	0
ENST00000551639	0	0	0	0
ENST00000611746	0	0	0	0
ENST00000382776	3.973	0	0	0
ENST00000622126	0	0	0	0
ENST00000613204	237.004	174.057	285.985	206.868
ENST00000605259	18	2	29	23
ENST00000612465	630.783	1101	2354.377	554.056
ENST00000599578	118.003	8	78.058	58
ENST00000333602	1536.249	1913.444	2876.358	1764.758
ENST00000381916	82.441	91.379	195.391	241.428
ENST00000439230	9.99	117.346	80.764	51.402
ENST00000428187	23.32	963.831	211.487	209.399
ENST00000622674	0	0	0	0
ENST00000548842	0	0	0	0
ENST00000548165	0	195.349	204.031	0
ENST00000558668	0	0	0	3.377
ENST00000618348	0	0	30.25	76.907
ENST00000618706	32.727	38.005	555.981	479.038
ENST00000370355	164381.927	10579.182	4724.378	9111.37
ENST00000354655	0	0	0	0
ENST00000479936	0	0	0	0
ENST00000354273	0	76.5	25.5	0
ENST00000495539	0	0	0	0
ENST00000467340	0	0	0	0
ENST00000496328	0	0	0	1
ENST00000356116	270	76.5	25.5	0
ENST00000393081	0	0	0	0
ENST00000433418	0	0	0	47
ENST00000307169	0	0	0	0
ENST00000371129	0	0	0	0
ENST00000482591	0	0	0	0
ENST00000493994	0	0	0	0
ENST00000406846	0	0	0	0
ENST00000304421	0	0	0	0
ENST00000454032	0	0	1	0
ENST00000469138	0	0	0	0
ENST00000419927	0	0	0	0
ENST00000548757	0	156.021	0	88.32
ENST00000549345	0	0	0	0
ENST00000356891	1117.869	1094.555	795.708	1110.955
ENST00000550333	140.84	149.661	249.199	137.31
ENST00000552121	0	56.914	7.6	0
ENST00000552847	3.961	7.835	0	12.343
ENST00000453037	89.012	149.811	0	59.948
ENST00000552803	0	0	0	0
ENST00000548511	15.861	69.075	36.033	70.696
ENST00000547468	23.467	33.273	17.603	67.478
ENST00000473258	1513.413	766.771	1277.245	792.356
ENST00000295550	49876.628	15918.094	48227.592	21981.302
ENST00000491769	1218.825	779.323	756.234	402.214
ENST00000472056	627465.172	168986.747	192939.69	112531.324
ENST00000409809	0	0	0	0
ENST00000493608	42.416	47.279	54.347	55.79
ENST00000468792	1.187	0	1.175	2.353
ENST00000493475	68.001	38.008	55.006	33.001
ENST00000392004	0	0	0	0
ENST00000392003	1150.469	1210.43	492.337	625.94
ENST00000433762	30.876	13.707	0	0
ENST00000491233	22.16	7.596	19.505	7.817
ENST00000353578	216672.47	119940.995	94508.575	108283.174
ENST00000347401	141.714	0	0	0
ENST00000355653	58762.614	35999.231	29355.812	20021.439
ENST00000592388	0	0	1.138	0
ENST00000587173	122.262	16.326	85.85	47.33
ENST00000420567	4.971	30.024	0	63.714
ENST00000587147	9.512	8.993	2.491	2.586
ENST00000590924	0	0	0	13.062
ENST00000589709	13.686	0	0	0
ENST00000589828	17.468	1.037	3.387	6.622
ENST00000587062	0	0	0	0
ENST00000470671	1.07	1.073	0	3.155
ENST00000492695	0	2	0	0
ENST00000316084	52378.446	38481.098	37565.883	35581.707
ENST00000486733	129.755	261.818	230.199	234.235
ENST00000373626	940.073	27.418	1081.874	332.784
ENST00000475797	0	0	0	0
ENST00000497365	0	0	0	0
ENST00000336751	0	0	0	0
ENST00000357836	0	0	0	0
ENST00000636675	1	0	1	0
ENST00000634927	0	0	0	0
ENST00000421822	0	0	0	0
ENST00000556347	0	16.603	21.415	12
ENST00000555868	867	155	0	22
ENST00000557163	0	0	0	0
ENST00000554497	0	0	0	0
ENST00000634353	0	0	0	0
ENST00000481786	0	0	0	0
ENST00000366942	0	0	0	0
ENST00000307340	16.001	7	11	6
ENST00000463147	0	0	0	0
ENST00000537895	0	0	0	0
ENST00000317447	49.728	92.315	27.129	6.986
ENST00000537290	1.969	11.193	0	11.728
ENST00000540697	11.934	45.331	32.267	76.652
ENST00000406948	673.196	504.765	372.733	440.507
ENST00000378345	77.021	58.772	85.835	0
ENST00000541755	1.202	1.049	0	0
ENST00000542688	29.679	47.349	76.335	110.185
ENST00000649953	33.09	5.418	13.298	4.226
ENST00000544543	0	0	0	0
ENST00000538340	0	0	0	0
ENST00000543676	0	0	7.737	0
ENST00000562204	0	3.942	1.35	4.794
ENST00000537116	0	0	1.404	0
ENST00000537155	0	3.462	0	0
ENST00000535176	0	0	0	0
ENST00000393145	194.169	496.491	335.874	415.903
ENST00000562750	0	0	0	0
ENST00000614302	270.043	405.789	210.041	259.025
ENST00000373662	1.172	1.518	0	4.947
ENST00000218432	7.232	23.07	16.067	19.269
ENST00000373669	1070.627	1071.812	1115.756	0
ENST00000496835	0	0	0	4.422
ENST00000652108	21.006	0	20.427	3.843
ENST00000439980	3.621	226.472	13.988	0
ENST00000446576	0	0	0	0
ENST00000423432	88.241	23.125	61.546	18.901
ENST00000664196	0	0	0	1253.958
ENST00000380069	2	0	0	0
ENST00000559116	0	0	0	0
ENST00000560925	0	0	0	0
ENST00000560102	0	0	0	0
ENST00000559661	0	0	0	0
ENST00000560304	0	0	0	0
ENST00000559693	0	1	0	0
ENST00000298699	0	0	0	0
ENST00000550553	0	0	0	0
ENST00000551944	0	5	0	0
ENST00000551163	0	0	0	0
ENST00000546547	0	0	0	0
ENST00000641443	0	0	0	0
ENST00000641888	12.1	18.788	37.895	0
ENST00000641605	74.233	192.212	335.898	174.741
ENST00000641987	0	0	0	0
ENST00000477515	0	0	0	1.259
ENST00000641143	1.666	0	1.207	0
ENST00000474069	0	0	0	0
ENST00000356140	0	2	0	0
ENST00000485893	0	0	0	0
ENST00000392928	0	0	0	0
ENST00000498093	0	0	0	0
ENST00000587117	0	0	1.227	0
ENST00000587250	117	78	102.778	32
ENST00000325568	74.635	70.179	22.115	150.838
ENST00000534507	12.395	3.945	0	0
ENST00000531965	1.803	0	0	0
ENST00000396887	23.297	20.081	0	16.831
ENST00000532086	0	4	0	3.237
ENST00000529699	0	0	0	0
ENST00000526464	0	0	4.501	6.04
ENST00000440815	41.902	56.299	32.447	104.111
ENST00000529550	11.99	0	0	5.545
ENST00000551122	0	0	0	0
ENST00000525643	0	0	8.958	5.076
ENST00000548807	0	0	0	6.63
ENST00000528163	4.408	4.68	0	23.99
ENST00000530890	0	0	0	0
ENST00000444393	9.754	0	0	0
ENST00000533097	0	0	0	0
ENST00000534748	5	0	0	0
ENST00000008180	1.784	10.83	1.662	2.209
ENST00000532247	0	0	0	0
ENST00000396890	0	0	0	11.217
ENST00000525228	0	0	0	0
ENST00000548652	0	0	0	0
ENST00000525377	0	0	0	7.935
ENST00000530538	0	0	0	0
ENST00000549213	0	0	0	0
ENST00000552936	0	0	0	0
ENST00000548476	0	0	0	0
ENST00000552664	0	0	0	0
ENST00000552356	0	0	0	44.339
ENST00000551513	0	0	0	0
ENST00000548246	0	0	0	0
ENST00000528652	0	0	0	0
ENST00000525003	0	0	0	0
ENST00000382213	0	0	0	0
ENST00000613483	4.035	0	3.318	0
ENST00000317555	7.908	95.799	23.075	73.484
ENST00000498926	1147.51	1573.216	1109.925	1330.517
ENST00000543955	8.582	3.77	0	0
ENST00000454808	0	288.327	0	0
ENST00000453707	0	0	0	0
ENST00000373619	0	0	0	0
ENST00000429794	0	0	0	0
ENST00000246139	0	0	0	0
ENST00000417400	0	0	0	3
ENST00000427412	0	0	0	0
ENST00000450875	0	0	0	0
ENST00000454225	0	0	0	0
ENST00000651998	0	0	0	0
ENST00000431381	0	0	0	0
ENST00000445983	0	0	0	0
ENST00000449759	929.299	93.95	273.89	0
ENST00000219771	48.746	0	7.891	4.291
ENST00000395384	5982.076	311.547	671.219	66.709
ENST00000562473	14.879	0	7.327	0
ENST00000564967	103.426	8.503	17.673	0
ENST00000375436	7631.394	7375.302	6808.133	5806.98
ENST00000474892	0	7.489	0	0
ENST00000375433	35.631	181.542	9.71	95.963
ENST00000375643	9349.943	14149.089	14071.589	10392.799
ENST00000375627	0	13.028	0	0
ENST00000474340	10.181	3.014	12.297	6.075
ENST00000473915	0	0	0	0
ENST00000467876	1.152	19.032	8.543	1.237
ENST00000472894	56.138	118.983	83.365	101.828
ENST00000395554	1123.989	1954.42	1553.425	1505.781
ENST00000498025	3.816	3.804	20.457	15.808
ENST00000490438	33.882	89.537	65.897	109.89
ENST00000430417	0	1.081	0	0
ENST00000627121	614.125	865.765	813.901	1074.699
ENST00000443024	0	0	55.153	0
ENST00000447699	10419.672	13868.258	15514.828	9591.577
ENST00000341349	50	21	30	10
ENST00000392815	0	0	0	0
ENST00000419781	191.665	402.201	201.427	323.4
ENST00000446247	1.164	0	0	0
ENST00000452839	13.433	42.054	0	8.514
ENST00000295238	1060.096	2082.673	1547.905	1616.195
ENST00000264157	654.332	1165.706	1094.065	910.735
ENST00000475094	17.81	39.445	9.185	21.826
ENST00000464932	0	0	0	0
ENST00000417175	9.73	38.613	5.46	20.166
ENST00000452521	0	0	0	0
ENST00000438691	0	1	11	8
ENST00000367590	1206.981	2259.562	2309.209	1636.031
ENST00000367589	1066.414	3508.83	2660.885	2787.583
ENST00000498177	0	0	0	12.823
ENST00000464817	5.223	2.034	2.038	0
ENST00000467345	0	0	0	0
ENST00000503433	0	0	0	0
ENST00000230256	0	0	0	0
ENST00000366830	0	0	0	0
ENST00000366829	0	0	0	0
ENST00000504706	0	0	0	0
ENST00000317479	576.237	895.018	516.775	674.384
ENST00000543589	6.536	15.824	8.445	3.069
ENST00000539093	0	10.212	0	10.089
ENST00000428960	4.155	10.486	2.59	16.643
ENST00000454379	3.098	34.126	8.189	25.501
ENST00000547691	262.142	779.479	473.96	225.423
ENST00000552810	1548.446	1634.97	1135.635	1447.395
ENST00000604024	0	0	0	0
ENST00000547926	2.044	1.909	0	0
ENST00000550962	0	85.587	0	0
ENST00000552770	16.728	63.289	28.406	29.16
ENST00000309041	0	0	0	0
ENST00000397838	0	0	0	0
ENST00000395389	0	0	0	0
ENST00000436527	0	0	0	0
ENST00000563039	0	0	0	0
ENST00000561857	0	0	0	3
ENST00000652691	0	0	0	0
ENST00000360121	0	0	2	0
ENST00000457587	0	0	0	0
ENST00000425206	744.15	1574.266	841.903	1126.641
ENST00000435765	0	0	0	0
ENST00000460021	77.555	67.815	90.064	73.389
ENST00000292644	6099.332	8242.82	8115.379	6863.88
ENST00000309922	1205.2	1417.808	1262	1137.439
ENST00000495642	0	235.004	0	0
ENST00000368811	13400.952	18100.038	20153.319	29510.851
ENST00000368809	5.521	0	10.324	33.086
ENST00000478574	1.204	0	1.032	0
ENST00000478348	4.024	7.174	8.509	12.576
ENST00000357997	3971.809	9760.746	7453.755	7015.66
ENST00000539605	39.572	113.96	134.98	125.253
ENST00000542282	35.421	300.04	150.655	241.739
ENST00000542657	26.467	39.776	119.301	61.087
ENST00000542374	5.962	18.316	42.768	32.069
ENST00000538766	357.265	873.526	486.954	572.642
ENST00000505031	66.395	373.201	225.81	318.234
ENST00000439231	52.896	182.698	122.956	175.965
ENST00000538591	129.061	256.702	237.346	302.413
ENST00000535036	20.373	38.94	27.322	40.052
ENST00000545623	0	0	2.139	0
ENST00000546061	0	26.458	0	13.324
ENST00000570682	0	0	0	0
ENST00000326571	0	0	0	0
ENST00000265260	6246.836	9297.82	5426.554	7212.102
ENST00000498274	188.33	226.904	275.688	215.996
ENST00000460231	3952.745	5424.592	5496.467	3647.908
ENST00000469941	814.671	807.608	1438.405	812.513
ENST00000486406	55.999	65.953	27.473	23.14
ENST00000470490	0	0	0	85.735
ENST00000465366	8.545	28.251	21.367	26.11
ENST00000627393	0	0	0	0
ENST00000344119	0	0	0	0
ENST00000461823	0	0	0	0
ENST00000472938	1	0	0	0
ENST00000493135	0	0	0	0
ENST00000371506	0	0	0	0
ENST00000504022	0	0	0	0
ENST00000506364	0	0	0	0
ENST00000274361	10	13	18	10
ENST00000550607	0	0	0	0
ENST00000309739	8	16	0	8
ENST00000548445	0	0	0	0
ENST00000649147	0	0	5	0
ENST00000553260	0	0	0	0
ENST00000551243	0	0	0	0
ENST00000626395	161.216	234.147	84.453	76.034
ENST00000369405	2403.33	4015.135	2649.139	2142.837
ENST00000369404	55.03	71.487	72.92	91.538
ENST00000482410	52.53	140.852	79.303	129.997
ENST00000471035	7.309	15.24	26.196	16.938
ENST00000443185	2055.083	2856.397	3294.488	2129.685
ENST00000543743	12.757	9.075	16.233	6.929
ENST00000617840	87.305	229.862	173.941	97.252
ENST00000542818	0	0	0	1.807
ENST00000532857	5.857	7.302	13.622	1.43
ENST00000249269	792.519	1025.629	573.344	562.168
ENST00000428154	1216.914	1554.02	1585.268	1451.534
ENST00000456433	54.39	99.023	63.982	72.946
ENST00000443722	0	0	0	0
ENST00000498530	419.789	1333.279	178.706	502.247
ENST00000444457	76.357	82.061	63.95	50.681
ENST00000453466	1181.331	849.982	882.097	867.829
ENST00000469560	15.467	41.378	36.393	32.965
ENST00000461906	0	0	0	0
ENST00000260682	0	0	0	0
ENST00000643112	0	0	0	0
ENST00000645207	0	0	0	0
ENST00000473496	0	1	0	0
ENST00000343737	0	0	0	0
ENST00000599837	0	0	0	0
ENST00000593606	0	0	0	0
ENST00000265362	2394.644	5767.081	2275.196	250.995
ENST00000436949	429.206	1144.267	501.575	146.15
ENST00000420047	17.678	38.579	15.319	12.855
ENST00000448879	26.477	29.106	5.161	3.001
ENST00000424555	34.617	15.377	0	6
ENST00000471474	0	6.592	1	3
ENST00000490883	0	0	0	0
ENST00000618156	3427.779	4236.243	4402.211	3592.844
ENST00000418939	49.137	237.118	99.715	102.051
ENST00000460437	6.116	21.548	11.813	8.645
ENST00000438848	17.895	167.749	44.716	49.394
ENST00000413183	3.565	0	0	0
ENST00000462906	16.751	15.691	6.599	14.267
ENST00000625807	0	0	0	0
ENST00000264235	9507.319	10641.35	10197.771	8163.158
ENST00000316626	249.584	307.969	134.268	470.658
ENST00000474830	0	0	0	0
ENST00000473886	12.847	32.162	3.906	8.195
ENST00000650344	7.63	0	0	143.222
ENST00000328435	0	0	0	0
ENST00000359887	0	0	0	0
ENST00000650064	1563	3135.509	1620.254	1625.286
ENST00000286355	5	0	0	0
ENST00000377928	0	2	0	0
ENST00000522949	0	0	0	1
ENST00000256682	11511.035	15441.676	15428.017	11688.303
ENST00000485410	0	0	0	10.119
ENST00000447318	4.134	1435.048	202.534	485.87
ENST00000541959	0	0	454.067	437.803
ENST00000541236	0	280.284	118.783	154.098
ENST00000539611	1.054	0	0	0
ENST00000545855	16.108	75.657	18.317	33.127
ENST00000541967	0	0	1.564	0
ENST00000472621	0	0	0	0
ENST00000536283	4.426	2.023	0	3.08
ENST00000432462	0	0	1749.476	0
ENST00000427480	0	0	243.61	0
ENST00000424734	0	0	36.957	0
ENST00000420618	0	0	23.993	0
ENST00000483122	136.865	126.911	166.694	190.619
ENST00000472892	54.412	93.749	27.643	17.799
ENST00000489142	21.942	124.12	32.573	76.909
ENST00000432306	5.528	32.688	2.638	17.778
ENST00000393077	1371.896	2389.394	1933.703	1795.854
ENST00000496445	1.409	0	14.213	6.097
ENST00000494728	0	0	0	0
ENST00000489357	0	0	1.634	0
ENST00000480057	0	0	0	0
ENST00000533839	2.298	1.152	0	2.367
ENST00000263578	671.542	1133.92	648.357	638.863
ENST00000534011	4.889	0	33.287	8.214
ENST00000529802	5.221	2.624	2.515	15.011
ENST00000526525	0	2.021	2.001	0
ENST00000525083	0	12.947	0	0
ENST00000525770	13.199	18.24	58.381	34.043
ENST00000527004	0	0	18.318	13.11
ENST00000526366	3.082	2.153	5.235	1.105
ENST00000524751	0	9.672	4.34	4.584
ENST00000532101	0	0	0	0
ENST00000532125	19.783	0	0	34.525
ENST00000534315	110.834	200.553	222.325	141.659
ENST00000531257	4	10	2	13
ENST00000527875	5.067	1.006	0	0
ENST00000533395	0	1.345	7.174	5.596
ENST00000530642	35.284	35.099	24.355	32.402
ENST00000532590	7.799	6.268	0	0
ENST00000343267	4303.672	176.832	38.361	144.813
ENST00000458447	87.392	11.99	0	0
ENST00000421243	4.46	0	0	0
ENST00000453131	4.793	0	0	0
ENST00000463719	1206.613	64.179	13.639	65.187
ENST00000398805	2797.939	5949.439	2910.559	2610.354
ENST00000398803	452.086	822.433	651.11	495.763
ENST00000488101	34.143	82.089	0	56.66
ENST00000467434	9.864	27.613	14.272	5.889
ENST00000480881	0	1.144	2.623	9.98
ENST00000361138	3174.594	6141.62	3223.698	4096.252
ENST00000618375	8.222	0	0	1.009
ENST00000475540	30.68	88.016	19.833	59.081
ENST00000471372	40.722	260.868	118.471	160.429
ENST00000249270	23.058	22.333	0	51.222
ENST00000475065	112.84	332.017	245.568	253.51
ENST00000379263	1333.626	1897.473	1344.768	1581.195
ENST00000492497	8.301	48.074	37.69	40.909
ENST00000464253	43.181	0	0	0
ENST00000475090	0	0	0	6.532
ENST00000426036	0	1.519	0	3.799
ENST00000454277	0	15.737	52.907	29.672
ENST00000483637	0	10.958	5.225	5.113
ENST00000379257	55.926	67.616	79.78	127.899
ENST00000412522	20.064	36.807	15.832	52.162
ENST00000359265	88.26	320.022	388.044	274.537
ENST00000317968	1910.303	7958.359	7745.729	18527.74
ENST00000514830	0	0	0	0
ENST00000512274	10.295	37.835	67.242	35.208
ENST00000509333	0	11.708	0	22.486
ENST00000503974	0	18.385	18.279	51.305
ENST00000504489	24.29	13.082	45.464	7.086
ENST00000627587	3.063	167.297	17.31	145.408
ENST00000542407	0	14.308	24.131	0
ENST00000508216	0	0	0	0
ENST00000514743	0	0	0	0
ENST00000511767	0	4.049	19.833	47.617
ENST00000510099	0	0	0	0
ENST00000509357	0	0	0	0
ENST00000513341	0	17.898	0	38.789
ENST00000508531	0	0	0	0
ENST00000511586	0	0	0	0
ENST00000380176	0	13.254	0	7.527
ENST00000506632	3.905	14.336	1.569	12.726
ENST00000318007	0	111.13	13.888	0
ENST00000380180	37.082	0	54.716	145.861
ENST00000437932	350.83	928.288	1774.63	1602.446
ENST00000615540	0	0	0	0
ENST00000374316	469.159	424.116	164.752	435.074
ENST00000605930	4357.518	8423.064	3046.143	5690.419
ENST00000553027	109.698	297.098	382.205	318.465
ENST00000551094	0	5.32	18.044	0
ENST00000444214	11.759	11.05	35.877	46.862
ENST00000550765	773.766	1168.817	1294.232	1432.208
ENST00000546847	4.132	1.162	4.021	5.269
ENST00000551694	355.048	937.02	636.002	702.927
ENST00000256680	16.129	7.625	32.214	6.092
ENST00000552878	128.388	174.854	202.108	124.988
ENST00000453172	294.744	1158.614	581.883	510.469
ENST00000546671	7.855	5.733	5.482	13.34
ENST00000547789	6.487	11.463	1.904	0
ENST00000549084	0	0	0	0
ENST00000551807	0	2.743	4.421	7.541
ENST00000337530	287.091	531.921	1241.064	306.94
ENST00000374244	46.699	117.706	94.054	84.55
ENST00000536272	85.211	378.374	83.918	132.51
ENST00000427079	0	270.559	238.676	130.45
ENST00000369073	172.742	417.519	645.821	333.232
ENST00000496437	4	6.047	9.018	6.005
ENST00000398250	113.258	420.366	352.039	70.315
ENST00000484414	1.329	0	5.008	0
ENST00000469661	0	0	0	0
ENST00000460576	0	0	9.944	0
ENST00000417314	26.671	162	60.048	85
ENST00000460784	0	0	0	0
ENST00000538666	0	0	0	0
ENST00000328087	0	0	0	0
ENST00000512163	14.425	6.863	8.144	9.563
ENST00000506186	15.665	9.762	30.766	33.671
ENST00000340828	15875.654	8338.026	9968.013	8656.095
ENST00000510097	0	0	0	4.74
ENST00000511490	0	0	0	0
ENST00000510664	0	0	0	0
ENST00000511683	0	0	0	0
ENST00000512532	9.361	7.07	43.644	15.825
ENST00000504553	30.73	48.812	22.151	27.454
ENST00000514367	3.759	0	2.456	3.887
ENST00000509143	19.181	14.98	16.289	8.792
ENST00000509425	430.791	58.523	161.914	80.838
ENST00000393929	730.572	1142.46	227.692	380.053
ENST00000635766	0	0	0	0
ENST00000636874	0	0	0	0
ENST00000372923	589.371	346.611	0	285.123
ENST00000475805	86.856	161.014	9.346	0
ENST00000341179	400.056	305.784	201.145	0
ENST00000393594	0	0	0	0
ENST00000628346	4774.588	4415.936	1407.777	940.396
ENST00000636280	215.198	295.989	106.58	87.213
ENST00000486160	0	0	0	48.284
ENST00000627061	0	0	0	0
ENST00000627543	245.092	146.273	55.476	55.203
ENST00000634267	0	14.751	0	0
ENST00000636103	0	0	0	0
ENST00000637999	8.79	1.554	0	1.931
ENST00000441149	51.476	17.194	38.805	1.906
ENST00000637094	0	0	0	0
ENST00000482638	0	0	3.022	0
ENST00000637317	0	0	0	0
ENST00000635859	0	0	0	0
ENST00000463998	229.683	250.93	98.468	77.078
ENST00000636220	0	0	0	0
ENST00000638061	0	0	0	0
ENST00000631179	0	0	0	0
ENST00000493925	11.187	1	5.07	5.092
ENST00000636201	0	0	0	0
ENST00000625457	0	1	1	0
ENST00000630850	86.334	80.964	89.34	32.712
ENST00000638030	0	0	0	0
ENST00000636760	0	0	0	0
ENST00000559195	96.476	97.178	129.526	69.282
ENST00000558056	5.318	4.976	14.101	0
ENST00000560869	1651.695	826.012	1846.104	825.362
ENST00000560562	0	0	0	0
ENST00000559406	0	0	0	0
ENST00000560428	0	0	0	0
ENST00000560670	0	0	0	0
ENST00000561156	1.448	1.344	4.301	0
ENST00000559255	358.259	334.328	385.175	119.623
ENST00000561217	102.339	0	0	0
ENST00000333007	1190.554	1360.325	1200.985	622.734
ENST00000493112	51.073	31.601	55.4	48.074
ENST00000460567	24.091	9.098	51.989	11.889
ENST00000307227	4959.215	8462.178	3832.195	4905.533
ENST00000492795	16.228	12.587	14.138	15.35
ENST00000371957	23.754	4.04	15	5
ENST00000468046	11	21.96	4	10
ENST00000475232	1.109	0	4	0
ENST00000462310	1.136	0	1	0
ENST00000477284	1	0	1	0
ENST00000533050	1479.899	1146.347	885.283	745.973
ENST00000525728	4.458	0	0	0
ENST00000528985	0	0	0	12.791
ENST00000529731	0	0	12.701	0
ENST00000360194	730.674	495.786	486.605	454.122
ENST00000530043	5.225	0	0	0
ENST00000527247	0	0	2.763	0
ENST00000525338	0	0	0	0
ENST00000531935	42.161	32.78	47.782	16.622
ENST00000627851	19.456	6.603	0	19.492
ENST00000266984	0	0	4.526	2.319
ENST00000552942	0	0	0	0
ENST00000547861	0	12	1.474	4.681
ENST00000320516	35	0	0	0
ENST00000552188	0	0	0	0
ENST00000485925	3.943	12.028	12.957	0
ENST00000371929	204.063	76.092	122.702	69.657
ENST00000495234	31.026	7.831	4.793	15.407
ENST00000355699	115.152	94.055	125.548	0
ENST00000356589	0	0	0	0
ENST00000474918	0	1.994	0	0
ENST00000371910	0	0	0	0
ENST00000371911	0	0	0	0
ENST00000371916	0	0	0	63.936
ENST00000311275	0	0	0	0
ENST00000360911	882.03	1379.385	1297.594	1175.521
ENST00000458360	0	0	0	0
ENST00000467200	0	267.553	0	0
ENST00000262975	0	213.035	0	220.371
ENST00000471951	0	0	0	0
ENST00000352431	0	0	0	0
ENST00000540497	0	9.378	4.989	16.85
ENST00000461685	0	0	0	0
ENST00000617418	0	3.851	0	0
ENST00000468376	26.216	98.979	66.97	80.513
ENST00000435836	1.648	1.851	0	2.672
ENST00000446894	0	0	0.998	1.195
ENST00000441977	0	0	0	0
ENST00000446994	547.247	785.3	537.883	678.749
ENST00000355972	11.652	0	67.587	0
ENST00000396281	0	12.33	0	10.641
ENST00000536340	0	0	488.877	0
ENST00000619049	0	0	0	0
ENST00000611941	0	353.906	0	110.806
ENST00000372023	24.292	118.12	0	0
ENST00000495912	11.595	9.105	13.397	22.776
ENST00000464295	18.405	15.505	41.227	38.65
ENST00000461057	0	0	0	9.072
ENST00000481907	0	7.39	1.376	7.501
ENST00000315843	0	0	0	0
ENST00000339444	0	0	0	0
ENST00000356767	0	0	0	0
ENST00000393735	0	0	0	0
ENST00000445809	0	0	0	0
ENST00000454864	0	0	0	0
ENST00000393730	0	0	0	0
ENST00000306312	0	0	0	0
ENST00000423416	0	0	0	0
ENST00000456463	0	0	0	0
ENST00000393729	0	0	0	0
ENST00000393727	0	0	0	0
ENST00000393723	0	0	0	0
ENST00000487407	0	0	0	0
ENST00000432958	0	0	0	0
ENST00000354356	0	0	0	0
ENST00000398092	21.09	18.416	139.398	28.823
ENST00000537495	0	0	2.15	0
ENST00000295628	7170.281	6580.625	4196.094	4649.274
ENST00000302764	1799.508	1737.379	1255.001	1342.237
ENST00000517501	115.713	126.709	80.553	91.496
ENST00000519395	16	23	15.901	17
ENST00000521797	30.181	73.359	34.132	38.195
ENST00000627217	11.926	83.551	11.719	0
ENST00000369397	750.333	570.108	747.762	557.338
ENST00000355717	44.466	57.875	98.271	106.305
ENST00000352065	0	0	0	0
ENST00000369395	94.053	87.715	56.79	0
ENST00000545257	28.084	50.693	20.384	46.206
ENST00000629706	177.915	155.512	0	123.868
ENST00000346198	14.478	7.249	1.582	2.977
ENST00000349937	0	1.07	0	0
ENST00000637321	0	0	0	0
ENST00000369389	14.769	44.659	4.325	5.893
ENST00000637416	0	0	0	0
ENST00000636447	37.17	9.006	0	1.331
ENST00000637574	52.493	7.172	0	5.376
